Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 33280, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0747164, 0.0704227, 0.0158252, 0.0910467, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 70.1847, 
22, 32768, 1, 8, 520, 1.9437, 6.66788, N/A, 0.0750108, 0.0716585, 0.0163072, 0.0924489, 2, 2, 1, 1, 8, 2, 24.1552, 2, 2, 0.5, 1, 1, 1, 69.7719, 
22, 32768, 1, 8, 520, 0.791528, 1.38471, N/A, 0.0839263, 0.085202, 12.9746, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8042, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 32768, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 1, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
22, 33280, 1, 8, 520, 0.882642, 1.38471, N/A, 0.083593, 0.0834217, 13.5687, 0.213004, 4, 2, 0.984848, 1, 8, 1, 10.4791, 2, 2, 0.5, 1, 1, 1, 68.8092, 
