Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8519680, 32, 16, 520, 14.8, 23.4261, N/A, 0.976981, 0.954865, 0.160606, 12.3008, 2, 2, 1, 1, 16, 2, 46.8127, 4, 4, 1, 1, 2, 1, 64.3443, 
22, 8388608, 32, 16, 520, 14.7628, 23.422, N/A, 0.978626, 0.969003, 0.165097, 12.7642, 2, 2, 1, 1, 16, 2, 46.6628, 4, 4, 1, 1, 2, 1, 63.4079, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.823287, 0.813049, 135.522, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6403, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
22, 8388608, 32, 16, 520, 8.07922, 19.4059, N/A, 0.821932, 0.805869, 140.016, 12.8298, 2, 2, 1, 1, 16, 2, 46.4259, 4, 4, 1, 1, 2, 1, 62.6405, 
